cascade1_bitstrings;cascade2_bitstrings;r1;s1;r2;s2;duration;total_tries;identical
110000010010101010010010100101010000010100110100001001110000001010110001011110000100100000011000001101011000010101111001110100000010010100100011001011100101000000101000010001000000001100001100001000000100010001110001,1000100111011001011111000111101101110111010001011000110000000110100101000100010101110111111100000100110011000101,00110000100101010111110011000100100111001111001101100001000010001010001111011011,101010100000111101010011010100100110100110100011,011001011001101000101000101100100011100101001000,000010001100011011100100,0000101010100100,11001111,0110010001000100,00101000;010000000000000001001000010001010000110100110000011011101010101010001010000110101010011101000111101011101100000010001111000101101010000110100010000001000000010110010001111010110010101001000011101000100011011000000011,1100010100100011001001010010101011111111100110000110110001101100111111101101011100000110001000111111100011010111,11100001000010001001110110100001101001000101111111111001110011011110001000010001,111011111000011001101111110000000000111110011100,010001010011001010011000010101001110111001010101,010001011010101110011110,110100011100011100001011,0111101000101110,0010100110011110,10011001,00010001;50;100;50;100;0.013493061065673828;2;1
001000101000100010101010000001000000110010000110011100010111111110000000100000011101001100000111000001001000111100110000010011110011000000110110001000001101011100001001000100010001011000011101010110111000000100010100,11001000010111110110010110000110110000101010010011001110011001111110000000110011000111100111100011101101,00011011111000110001101101010010011001101101111111110100010001010000010111011010,00111010001010111001100110000111010001001001101101110111,111100001100010011111000101010001100001110010001,00101110100010000000110011000101,0011000111010100,000101100010000001010000,10010000,10100001;100010101001011111001000000011010110011100001000110000000101100001000101000000100110010000001101001001000001011000100000011001100100000110000011100000101100001000000110011000110001010000101111011110111000010111000101,110111011110011111000101110001110110110010001111010111110000010110000000100110001110000101000111,00000110011010000100011001111111101010010001010101111001101111111101110001001101,1011101001010100100100110010100001111100011011001001000101010010,1111101100000100110010100000001000011101,01001001100111100010001110111100,110110000000110100011110,10101001,0101011101011001;50;100;50;100;0.013269186019897461;2;1
001011000000101100010100111110000010000010100100010000010000001100001100010001100001000010001101001000011001011000000000110110010011010110110000001000000010110100110111011001101011010010001001100000101010000001010000,10010101100010100100100011101100110000100111100001101011100101100110000011110110000010111000101011100011,0010011011110100001000101000100111110000111101100011100101000111,00010111011111001110100010110110010010010101100000010011,01110010011110011011010100010001,00101000011010100010111010010101,01110011,111001100010100010100100,00010001,01010000,01000000;010010010010000001010001110110001110000101100100010001000100001111100100011001000010000111010000100100011001000001101001100100000000000111000010100000010010110001110001011111000010001010100111101110011100011110100000,000010111111001100000001101000101110110111010011101101000101110000110101111101101101110011100010010101011010100111100001,11000000101100000010001101111101000111001110110111011111010010100010100110011000,10011001010111010010101011010011101010100111100010001001,1010110110101100100001100100110011110111,01010101000101011110011001001001,101100011011000010000101,10011000,0011000010010000,00010100,01100100,00000010;50;100;50;100;0.012689590454101562;2;1
000010000001010111001100111000011101000000110110000000001011001010010001001100010100100100010011100010100010010011101110011111100101010110000000100100000110001011001000100100010101010110000010000000111011000000001001,0001001100011101101001010010100011101110110001100101001100111010111100100100001111010001110101111100100111110110,110010110010111011010110001110110001010000100010000100001010101110101011100111101011001100100100,01001000010110001001100011001101101010001001010010111101,0011001010000001011010111011000000110110,001010001010000111110010,000100000101100100100111,01101110,11101010,01000001;110000011011011110100000000101011110100100101110001100000000110100000001000001100000000111001000111100001011000001000110000100101111101000110000010000001000100000011011000111111011000000000010100010000010101000000010,00001111101101000000010101010010101101011001100000100011111111111111100100110001010101101001010001110000,110100111001010010100111010101100111001011011010001011011000111010001001,0111110110001011010011101100110100011010000101111010100110100000,111010011110011010100100111000110111010010100001,01001110110101010110010100100101,101111110011011111000001,0010111001100101,0101110010011101,11010100,10110110,10000000,10010000,01001000;50;100;50;100;0.01493072509765625;2;1
001000100000001000001100110100111101110011000000100001110000001000010001101001110001000100010010110101100100000111111100000000001111110100001001101000000101010110001111010010100100010000000100100101111001110000001001,1111110000111000000001001100000011111110110100010001111110100100010111000001011111110010110011000011101101010001,0111000110011000101011000110110011010101000100100111101101000000,10000010101110001010100100101000011010101110011101100101,10100001010110100111100001000110,001001000111001111101001,0101010011100100,01101000,10000111,01011000,00001000,00010000;000000100000110000010001100000110000010000101000001101011001000011100000010000100011000111010111111000100000000000000111001000000010010000100000000101101101010111000101001110000000111000011001100110110011111001000010,11101010111000101100000010111000110101000000100111100001001010100000001110011000101011111111011000100111,10011100000000001101111001011110111001001001101101100100,110010000110001000111111010110101000110001111001,11001011010010100110000000110110,100011000000101101001111,111010100100000100011101,11100001,10100100,00000100,00000001;50;100;50;100;0.01170039176940918;2;1
010000110001001001100110001001010001000100010100101101001111101000101000111000100110001001010010000011000000000101000101110110100101001000000110011100111000100111111011001110001010001000100100000110000000110100000000,010001010101111010101111001100000010000011101011011111111011110100000111010001101011010011010011001010010000101101110010,110000100111111000110010100001011011101101110110010000110001100011110010,0110000101110110000011000000110001101101010000101010111110010111,00101001001010110111111100101100,01101010111000100001111110011001,000011011010010010000010,00110001,10110111,10100100,00010100;10001010010100000010000101001001111001000100011001001110001001110110010000000000100011010101000100000001101011000101111110001010100110010001010011011001001100111011101011000100101110010010000111000000100111000010100000100010110000010001010001001110,111001101111110101100000100000101100010011000111111101111111011110111000000111010000110101001010101100101111100000000110,110101111101111011010011001001111101000111110011000101111001011000000111,1011000111001111101011100111101001100000110111000110010000111101,0110111000011011110001110001111000101000,1010101100110011001111001010101000010011,0001100010001011,0101101101100110,10000000;50;100;44;93;0.02015829086303711;2;0
101101100010000100010011010001000010110010000010001110100010010011010001000100100110100000001001010101001101010001111000001110001011101001101000011101000001001000011110001010000111100011001001001000001100010010000010,100111100100111101100101011000000111100101000100011010010101110000111101100000111101110011000010111000100100101100110000,00110100111100100010100010101111111101111100100000010110,10101010111101101001110011111110010011100000011110100000,00010001101100101101110000010001,001111111000010001100101,01111011,1110010000111010,10110000,00100101,00000100,00010000;1010000100110011000110011011000001000011100100101001010010001110010000010000000111000011000011001001100100000010010110101010001000010101010110000000100000100111010101010001010111100010001010001100001001000010100000100100001000100001000101000011101100001011,1111001110101010110100000110001100111100110110100000100101001000110011101001001010110100011010010100001001100011001000100011000000101011,01100111011100010000010010000000000111110110111110000010010010100011011000001100,01001011010100110110000011001100000101100101001101100000,10011100000000000111011101110001,00010101101110010000001101011000,0110000001101000,0010000011010000,00000110,00100000;50;100;51;108;0.015205860137939453;2;0
000000110010000010001010000000001001000010001000100010100001000001000000101010101001011110111101100001000110010101011001000010100101101000110001000111000110001010100100100100000110000011001111001011001011100000010110,101010100111011111010110001110110000100010001010011110101001110100110011000110111000110000011000,001110011100001111001010000110100011111001001100011101001101010010100010,101000110101010010001101111001100011101101110011,1101101111010001000010001100010011000100,000111001010010010010011,000001011000011100100110,11001000,0001111001100000,10010100,00001001,00000001,00001000;000101011010000010010010001110001000010101100001001010010100000010100100100011000101010011000010011011100001010101100101000001110010000110001000100010011101010001011001111100101000100010000101,01100010011011011100111101101010011111011000111100100010000111011101110100010111,011111100101001111001100001101010001110110010111000000001100001010001110,11001101000110010101100100011100,11111010000111111001100001001110,100001101010100101110011,10111111,0001111001101101,11000101,10010111,00011100,00010011,00000010;50;100;40;96;0.011368513107299805;2;0
000110010011010000101101101000111000110110011100000000000000110000001111110000101100001001010001100000100000010100010011000110000101101000011000001010100110000001010110100100111000000101010100011010010011001101011100,0101110111100110100010000011111000001000010001111000100111000100101111101101100011001011010101010100011000010100011100100001110101101001,110001101010011011011110010001011011010010110001000000000101010010000011,00110001101101000111010101110011100011001101001100111110,0001111010101001010100011101101001101100,00100100101101110001110001000110,000110101010111010110001,011000011010001101001000,0011110001100001,00011100,00001101,00001001,00100010;0000111000100010100010100010000110010000001110000000010101100111110110010111000000000110001001000111011010000001100000000110010100001010110100111111000000000000010000001010001000100111110100011100011000100010101010001000000101001101000001100001001000001111,11010000001110100101101001011110101101000001101100010000000010011000110000010100000110000010111010110110000111010111111100000101,10111110101011101010101001011000110111000000110001100001001010010010001100010010,100000011010010100010111111010110011001101010010,0110001100010010010000001111101110100010,0000101010110110,1010001011000111,1101000001000001,00000111,00111000,10000000;50;100;49;114;0.01319265365600586;2;0
010010001110000100011000001010111100001010001001010101001001100100010101011000101010100111000000100010100110100001100001110001100001000101101010110000100100010100011100000000010100100000111001100001111010000001101000,101010010111100000010011000101100000101110100010000110000110001101110001110101001011111100111110,11000101000001101100100001101011101010101110100010000001001111110001100110110111,11110100110110001000100111001110011101100101100001001110,001000011011010100100010100111101001000010111101,001011110011000000100110,000110000110011010010101,1010010100000011,11100001,01001000,00100010,01000010;01011010101110000101100001010110011001101100000010000000001110000011010001000010011000101000001100000000001001000011110000100011001000001001111000001110100011001110010001110110010110100001100000010000000001101000000100011000,1111001100100100101100110000110110010101011111011001100001001110010100001110000000000011101010001010000010100100,00000100011010110010101011100010000100101101111000111011000001100010000010001010,000001011001101011100011101001000000011010100111,1001000010001010001101010100000110010011,10000111,001110100010000001001100,00001000,10000010,00010000;50;100;52;100;0.009352684020996094;2;0
