r;s;rhat;p;k;duration;bitsize
20000;40000;340000;0.06;1;10.913444995880127;2822048
20000;40000;340000;0.08;1;11.5916268825531;2696880
20000;40000;340000;0.1;1;11.026919841766357;2601776
20000;40000;340000;0.12000000000000001;1;11.838001728057861;2523976
20000;40000;340000;0.14;1;10.859912157058716;2459592
20000;40000;340000;0.16;1;13.765120029449463;2400384
20000;40000;340000;0.18;1;13.79045820236206;2345224
20000;40000;340000;0.19999999999999998;1;11.488894939422607;2298776
20000;40000;340000;0.21999999999999997;1;13.093785047531128;2257592
20000;40000;340000;0.23999999999999996;1;12.994937181472778;2216504
20000;40000;340000;0.25999999999999995;1;12.756558895111084;2183040
20000;40000;340000;0.27999999999999997;1;12.91264796257019;2150096
20000;40000;340000;0.3;1;13.370437145233154;2123456
20000;40000;340000;0.32;1;11.722043991088867;2093400
20000;40000;340000;0.34;1;11.749506950378418;2070656
20000;40000;340000;0.36000000000000004;1;13.223045825958252;2045784
20000;40000;340000;0.38000000000000006;1;12.640753984451294;2026800
20000;40000;340000;0.4000000000000001;1;13.57908010482788;2008632
20000;40000;340000;0.4200000000000001;1;13.89963698387146;1993640
20000;40000;340000;0.4400000000000001;1;13.505096912384033;1977080
20000;40000;340000;0.46000000000000013;1;12.569637775421143;1967304
20000;40000;340000;0.48000000000000015;1;14.217065811157227;1959200
20000;40000;340000;0.5000000000000001;1;14.99579906463623;1953584
20000;40000;340000;0.5200000000000001;1;12.445855140686035;1947656
20000;40000;340000;0.5400000000000001;1;14.701956748962402;1949792
20000;40000;340000;0.5600000000000002;1;14.380388021469116;1953560
20000;40000;360000;0.02;1;11.556311130523682;3467824
20000;40000;340000;0.5800000000000002;1;13.749917984008789;1958240
20000;40000;360000;0.04;1;11.695345163345337;3169400
20000;40000;360000;0.06;1;12.139395952224731;2988096
20000;40000;360000;0.08;1;11.623576879501343;2860176
20000;40000;360000;0.1;1;12.860244989395142;2756944
20000;40000;360000;0.12000000000000001;1;12.277347087860107;2674720
20000;40000;360000;0.14;1;11.835418701171875;2602760
20000;40000;360000;0.16;1;13.152452945709229;2536208
20000;40000;360000;0.18;1;14.395479917526245;2485080
20000;40000;360000;0.19999999999999998;1;14.102091789245605;2433408
20000;40000;360000;0.21999999999999997;1;12.450092792510986;2386776
20000;40000;360000;0.23999999999999996;1;14.57909893989563;2344200
20000;40000;360000;0.25999999999999995;1;14.04327392578125;2311864
20000;40000;360000;0.27999999999999997;1;14.71150517463684;2277240
20000;40000;360000;0.3;1;14.116436958312988;2248248
20000;40000;360000;0.32;1;13.68166184425354;2218976
20000;40000;360000;0.34;1;11.317174911499023;2191280
20000;40000;360000;0.36000000000000004;1;14.994962930679321;2167496
20000;40000;360000;0.38000000000000006;1;15.032474756240845;2144824
20000;40000;360000;0.4000000000000001;1;13.115786075592041;2125848
20000;40000;360000;0.4200000000000001;1;15.405423879623413;2112424
20000;40000;360000;0.4400000000000001;1;13.055788040161133;2095464
20000;40000;360000;0.46000000000000013;1;14.104575872421265;2082872
20000;40000;360000;0.48000000000000015;1;15.197876930236816;2074216
20000;40000;360000;0.5000000000000001;1;15.32466983795166;2069032
20000;40000;360000;0.5200000000000001;1;13.841813087463379;2061920
20000;40000;360000;0.5400000000000001;1;15.403884887695312;2063240
20000;40000;360000;0.5600000000000002;1;15.39861798286438;2067624
20000;40000;380000;0.02;1;11.511937141418457;3657904
20000;40000;360000;0.5800000000000002;1;13.99618911743164;2072384
20000;40000;380000;0.04;1;12.180484771728516;3342392
20000;40000;380000;0.06;1;12.67437481880188;3154208
20000;40000;380000;0.08;1;12.438589811325073;3020264
20000;40000;380000;0.1;1;12.708834886550903;2915520
20000;40000;380000;0.12000000000000001;1;14.071516752243042;2821224
20000;40000;380000;0.14;1;13.482178926467896;2748744
20000;40000;380000;0.16;1;13.651594877243042;2678016
20000;40000;380000;0.18;1;14.544614791870117;2621800
20000;40000;380000;0.19999999999999998;1;14.246469020843506;2570440
20000;40000;380000;0.21999999999999997;1;12.587478160858154;2522736
20000;40000;380000;0.23999999999999996;1;13.436808109283447;2479672
20000;40000;380000;0.25999999999999995;1;14.405071020126343;2442472
20000;40000;380000;0.27999999999999997;1;13.523897171020508;2409328
20000;40000;380000;0.3;1;14.69482707977295;2370712
20000;40000;380000;0.32;1;14.779151916503906;2338968
20000;40000;380000;0.34;1;14.034915924072266;2315232
20000;40000;380000;0.36000000000000004;1;12.857893228530884;2286856
20000;40000;380000;0.38000000000000006;1;14.444451093673706;2267440
20000;40000;380000;0.4000000000000001;1;15.142566919326782;2245128
20000;40000;380000;0.4200000000000001;1;14.432936906814575;2226312
20000;40000;380000;0.4400000000000001;1;14.958097219467163;2212904
20000;40000;380000;0.46000000000000013;1;14.3494131565094;2200560
20000;40000;380000;0.48000000000000015;1;13.313673973083496;2187264
20000;40000;380000;0.5200000000000001;1;15.54832124710083;2180096
20000;40000;380000;0.5400000000000001;1;15.57694387435913;2177368
20000;40000;380000;0.5000000000000001;1;15.477096319198608;2180064
20000;40000;380000;0.5600000000000002;1;14.298624992370605;2180568
20000;40000;380000;0.5800000000000002;1;16.165549993515015;2188088
20000;40000;400000;0.02;1;12.399914026260376;3854464
20000;40000;400000;0.04;1;13.248162031173706;3520520
20000;40000;400000;0.06;1;13.72455883026123;3318664
20000;40000;400000;0.08;1;13.090885162353516;3176696
20000;40000;400000;0.1;1;14.967766046524048;3063136
20000;40000;400000;0.12000000000000001;1;15.216084957122803;2970400
20000;40000;400000;0.14;1;15.346751928329468;2887512
20000;40000;400000;0.16;1;13.687255144119263;2823416
20000;40000;400000;0.18;1;15.434092044830322;2757928
20000;40000;400000;0.19999999999999998;1;14.132678270339966;2705440
20000;40000;400000;0.21999999999999997;1;13.781460285186768;2651000
20000;40000;400000;0.23999999999999996;1;15.574549198150635;2612880
20000;40000;400000;0.25999999999999995;1;13.382055282592773;2573200
20000;40000;400000;0.27999999999999997;1;13.869242191314697;2532296
20000;40000;400000;0.3;1;13.933048725128174;2496888
20000;40000;400000;0.32;1;15.901561975479126;2464272
20000;40000;400000;0.34;1;15.059179782867432;2437920
20000;40000;400000;0.36000000000000004;1;13.858479022979736;2410304
20000;40000;400000;0.38000000000000006;1;16.01239776611328;2385992
20000;40000;400000;0.4000000000000001;1;14.041724920272827;2362056
20000;40000;400000;0.4200000000000001;1;16.36183190345764;2342976
20000;40000;400000;0.4400000000000001;1;16.082191944122314;2326736
20000;40000;400000;0.46000000000000013;1;17.031494855880737;2313328
20000;40000;400000;0.48000000000000015;1;14.196250200271606;2302768
20000;40000;400000;0.5000000000000001;1;14.537497997283936;2298704
20000;40000;400000;0.5200000000000001;1;17.856762886047363;2294168
20000;40000;400000;0.5400000000000001;1;16.880409240722656;2291008
20000;40000;420000;0.02;1;15.663218975067139;4047864
20000;40000;400000;0.5600000000000002;1;18.730633974075317;2296376
20000;40000;420000;0.04;1;12.719281911849976;3696896
20000;40000;400000;0.5800000000000002;1;17.858865976333618;2301720
20000;40000;420000;0.06;1;14.757745027542114;3486352
20000;40000;420000;0.08;1;16.627752780914307;3334872
20000;40000;420000;0.1;1;14.156267881393433;3215640
20000;40000;420000;0.12000000000000001;1;16.9655339717865;3117928
20000;40000;420000;0.14;1;13.955476999282837;3035344
20000;40000;420000;0.16;1;15.693036079406738;2960720
20000;40000;420000;0.18;1;17.23525381088257;2895512
20000;40000;420000;0.19999999999999998;1;16.18553590774536;2838608
20000;40000;420000;0.21999999999999997;1;16.373099088668823;2787000
20000;40000;420000;0.23999999999999996;1;15.281372785568237;2742048
20000;40000;420000;0.25999999999999995;1;16.772977828979492;2695448
20000;40000;420000;0.27999999999999997;1;15.01914119720459;2658632
20000;40000;420000;0.3;1;16.14838719367981;2619200
20000;40000;420000;0.32;1;15.723145008087158;2585384
20000;40000;420000;0.34;1;14.853478193283081;2553432
20000;40000;420000;0.36000000000000004;1;14.814394235610962;2529944
20000;40000;420000;0.38000000000000006;1;15.852825164794922;2500504
20000;40000;420000;0.4000000000000001;1;15.937228918075562;2480240
20000;40000;420000;0.4200000000000001;1;14.856260061264038;2460272
20000;40000;420000;0.4400000000000001;1;16.21257996559143;2442936
20000;40000;420000;0.46000000000000013;1;15.12418794631958;2433000
20000;40000;420000;0.48000000000000015;1;15.319514989852905;2418992
20000;40000;420000;0.5000000000000001;1;15.914380073547363;2409792
20000;40000;420000;0.5200000000000001;1;17.342386722564697;2407016
20000;40000;420000;0.5400000000000001;1;16.82383108139038;2407432
20000;40000;420000;0.5600000000000002;1;16.216012239456177;2409080
20000;40000;440000;0.02;1;16.076863050460815;4240000
20000;40000;420000;0.5800000000000002;1;21.212459087371826;2421808
20000;40000;440000;0.04;1;14.995572090148926;3871048
20000;40000;440000;0.06;1;15.149980068206787;3654160
20000;40000;440000;0.08;1;16.795249223709106;3494920
20000;40000;440000;0.1;1;16.31185007095337;3369072
20000;40000;440000;0.12000000000000001;1;14.236433267593384;3269696
20000;40000;440000;0.14;1;16.95313286781311;3181176
20000;40000;440000;0.16;1;15.172737121582031;3102736
20000;40000;440000;0.18;1;16.913084983825684;3033024
20000;40000;440000;0.19999999999999998;1;17.467164993286133;2977088
20000;40000;440000;0.21999999999999997;1;16.947722911834717;2919752
20000;40000;440000;0.23999999999999996;1;14.791612386703491;2870504
20000;40000;440000;0.25999999999999995;1;15.28033995628357;2825600
20000;40000;440000;0.27999999999999997;1;17.361319065093994;2786144
20000;40000;440000;0.3;1;15.602089881896973;2747736
20000;40000;440000;0.32;1;17.692095041275024;2710424
20000;40000;440000;0.34;1;15.738996982574463;2677824
20000;40000;440000;0.36000000000000004;1;14.728557825088501;2647616
20000;40000;440000;0.38000000000000006;1;14.419140815734863;2624408
20000;40000;440000;0.4000000000000001;1;17.747963905334473;2600776
20000;40000;440000;0.4200000000000001;1;17.847021102905273;2580504
20000;40000;440000;0.4400000000000001;1;16.92507529258728;2562632
20000;40000;440000;0.46000000000000013;1;18.574513912200928;2547200
20000;40000;440000;0.48000000000000015;1;16.060546159744263;2535992
20000;40000;440000;0.5000000000000001;1;18.260154008865356;2525536
20000;40000;440000;0.5200000000000001;1;19.855541229248047;2520616
20000;40000;440000;0.5400000000000001;1;19.350688934326172;2520600
20000;40000;440000;0.5600000000000002;1;16.86567211151123;2523680
20000;40000;460000;0.02;1;15.23757004737854;4431744
20000;40000;460000;0.04;1;17.33112072944641;4047440
20000;40000;440000;0.5800000000000002;1;22.875768184661865;2537264
20000;40000;460000;0.06;1;17.66673517227173;3822912
20000;40000;460000;0.08;1;18.411706924438477;3654928
20000;40000;460000;0.1;1;17.922651767730713;3523784
20000;40000;460000;0.12000000000000001;1;18.51041316986084;3416360
20000;40000;460000;0.14;1;18.89688992500305;3324536
20000;40000;460000;0.16;1;17.16136407852173;3244488
20000;40000;460000;0.18;1;15.66939902305603;3174192
20000;40000;460000;0.19999999999999998;1;20.265641927719116;3111808
20000;40000;460000;0.21999999999999997;1;18.770335912704468;3049424
20000;40000;460000;0.23999999999999996;1;19.82328176498413;3003840
20000;40000;460000;0.25999999999999995;1;17.48707389831543;2949544
20000;40000;460000;0.27999999999999997;1;18.043160915374756;2912368
20000;40000;460000;0.3;1;18.82132887840271;2869616
20000;40000;460000;0.32;1;20.799158811569214;2832856
20000;40000;460000;0.34;1;20.372272968292236;2801456
20000;40000;460000;0.36000000000000004;1;15.637080192565918;2771888
20000;40000;460000;0.38000000000000006;1;21.449810028076172;2743968
20000;40000;460000;0.4000000000000001;1;20.03104305267334;2719768
20000;40000;460000;0.4200000000000001;1;20.861377000808716;2695688
20000;40000;460000;0.4400000000000001;1;21.609284162521362;2678320
20000;40000;460000;0.46000000000000013;1;19.562982320785522;2661632
20000;40000;460000;0.48000000000000015;1;17.079090118408203;2653360
20000;40000;460000;0.5000000000000001;1;18.043628931045532;2641984
20000;40000;460000;0.5200000000000001;1;20.945845127105713;2635984
20000;40000;460000;0.5400000000000001;1;16.860721826553345;2635576
20000;40000;480000;0.02;1;15.09015417098999;4623536
20000;40000;460000;0.5600000000000002;1;22.1513409614563;2641688
20000;40000;480000;0.04;1;15.631946086883545;4220704
20000;40000;480000;0.06;1;14.976324796676636;3979152
20000;40000;460000;0.5800000000000002;1;18.31049609184265;2651488
20000;40000;480000;0.08;1;16.459915161132812;3814384
20000;40000;480000;0.1;1;15.917917966842651;3672136
20000;40000;480000;0.12000000000000001;1;17.65189480781555;3565000
20000;40000;480000;0.14;1;17.705257177352905;3465248
20000;40000;480000;0.16;1;17.564489126205444;3385760
20000;40000;480000;0.18;1;18.439852714538574;3312136
20000;40000;480000;0.19999999999999998;1;17.808538913726807;3244168
20000;40000;480000;0.21999999999999997;1;18.12206220626831;3184928
20000;40000;480000;0.23999999999999996;1;16.257052898406982;3131168
20000;40000;480000;0.25999999999999995;1;18.079339027404785;3081856
20000;40000;480000;0.27999999999999997;1;16.263811111450195;3038560
20000;40000;480000;0.3;1;17.153459072113037;2996912
20000;40000;480000;0.32;1;16.785129070281982;2954488
20000;40000;480000;0.34;1;15.946210145950317;2923040
20000;40000;480000;0.36000000000000004;1;15.611335039138794;2890664
20000;40000;480000;0.38000000000000006;1;20.32198715209961;2863128
20000;40000;480000;0.4000000000000001;1;20.027140140533447;2832848
20000;40000;480000;0.4200000000000001;1;20.027642965316772;2813896
20000;40000;480000;0.4400000000000001;1;20.229835033416748;2798608
20000;40000;480000;0.46000000000000013;1;18.743830919265747;2774944
20000;40000;480000;0.48000000000000015;1;20.437569856643677;2766096
20000;40000;480000;0.5000000000000001;1;20.89781403541565;2757144
20000;40000;480000;0.5200000000000001;1;20.71969509124756;2752888
20000;40000;480000;0.5400000000000001;1;18.27784490585327;2752416
20000;40000;480000;0.5600000000000002;1;19.166121006011963;2756016
20000;40000;500000;0.02;1;15.004849910736084;4820176
20000;40000;480000;0.5800000000000002;1;21.645721197128296;2766272
20000;40000;500000;0.04;1;16.21241021156311;4396000
20000;40000;500000;0.06;1;20.00486993789673;4151264
20000;40000;500000;0.08;1;17.83216691017151;3970168
20000;40000;500000;0.1;1;16.537397861480713;3834040
20000;40000;500000;0.12000000000000001;1;18.43193507194519;3711600
20000;40000;500000;0.14;1;20.709283113479614;3614616
20000;40000;500000;0.16;1;16.111994981765747;3524792
20000;40000;500000;0.18;1;20.560443878173828;3448664
20000;40000;500000;0.19999999999999998;1;19.03880500793457;3378816
20000;40000;500000;0.21999999999999997;1;16.811851739883423;3316816
20000;40000;500000;0.23999999999999996;1;21.842566967010498;3260616
20000;40000;500000;0.25999999999999995;1;21.96558427810669;3208136
20000;40000;500000;0.27999999999999997;1;21.4877507686615;3165368
20000;40000;500000;0.3;1;18.87411093711853;3120488
20000;40000;500000;0.32;1;21.538050889968872;3080496
20000;40000;500000;0.34;1;18.88853621482849;3041760
20000;40000;500000;0.36000000000000004;1;21.32680320739746;3011840
20000;40000;500000;0.38000000000000006;1;21.92061710357666;2979888
20000;40000;500000;0.4000000000000001;1;16.924192190170288;2951008
20000;40000;500000;0.4200000000000001;1;17.551215887069702;2930856
20000;40000;500000;0.4400000000000001;1;21.96758508682251;2908896
20000;40000;500000;0.46000000000000013;1;22.167453050613403;2894120
20000;40000;500000;0.48000000000000015;1;19.922487020492554;2882288
20000;40000;500000;0.5000000000000001;1;25.234164237976074;2870536
20000;40000;500000;0.5200000000000001;1;20.38959002494812;2867128
20000;40000;500000;0.5400000000000001;1;20.324718952178955;2866040
20000;40000;520000;0.02;1;16.14227318763733;5007584
20000;40000;520000;0.04;1;19.79318928718567;4583280
20000;40000;500000;0.5600000000000002;1;25.014863967895508;2868328
20000;40000;500000;0.5800000000000002;1;25.69717311859131;2882040
20000;40000;520000;0.06;1;18.778995037078857;4317304
20000;40000;520000;0.08;1;16.79421901702881;4125576
20000;40000;520000;0.1;1;17.17041802406311;3983872
20000;40000;520000;0.12000000000000001;1;18.377471923828125;3861144
20000;40000;520000;0.14;1;21.818807125091553;3760320
20000;40000;520000;0.16;1;17.818344831466675;3669536
20000;40000;520000;0.18;1;17.77432608604431;3586304
20000;40000;520000;0.19999999999999998;1;22.847625970840454;3518720
20000;40000;520000;0.21999999999999997;1;22.188907623291016;3449304
20000;40000;520000;0.23999999999999996;1;17.02289891242981;3392048
20000;40000;520000;0.25999999999999995;1;22.45492720603943;3338120
20000;40000;520000;0.27999999999999997;1;20.187496185302734;3296000
20000;40000;520000;0.3;1;19.59394097328186;3247752
20000;40000;520000;0.32;1;23.40653705596924;3200864
20000;40000;520000;0.34;1;21.56304907798767;3167536
20000;40000;520000;0.36000000000000004;1;19.80546998977661;3132792
20000;40000;520000;0.38000000000000006;1;18.651043176651;3098552
20000;40000;520000;0.4000000000000001;1;21.502885103225708;3075664
20000;40000;520000;0.4200000000000001;1;18.518474817276;3047624
20000;40000;520000;0.4400000000000001;1;19.837886810302734;3025544
20000;40000;520000;0.46000000000000013;1;21.312989950180054;3007480
20000;40000;520000;0.48000000000000015;1;18.897588968276978;2994936
20000;40000;520000;0.5000000000000001;1;19.59828019142151;2987744
20000;40000;520000;0.5200000000000001;1;21.345582008361816;2985256
20000;40000;520000;0.5400000000000001;1;21.910706996917725;2980048
20000;40000;520000;0.5600000000000002;1;21.17975902557373;2983552
20000;40000;540000;0.02;1;15.740556001663208;5197424
20000;40000;540000;0.04;1;16.51358985900879;4751744
20000;40000;520000;0.5800000000000002;1;24.056578159332275;2998680
20000;40000;540000;0.06;1;18.658225059509277;4484208
20000;40000;540000;0.08;1;17.3934428691864;4287552
20000;40000;540000;0.1;1;20.51102328300476;4133240
20000;40000;540000;0.12000000000000001;1;17.7407968044281;4008904
20000;40000;540000;0.14;1;20.73618721961975;3901464
20000;40000;540000;0.16;1;21.19822406768799;3808464
20000;40000;540000;0.18;1;18.812272787094116;3722552
20000;40000;540000;0.19999999999999998;1;17.943483114242554;3648960
20000;40000;540000;0.21999999999999997;1;21.62777280807495;3584456
20000;40000;540000;0.23999999999999996;1;20.6634521484375;3520776
20000;40000;540000;0.25999999999999995;1;18.182814836502075;3467016
20000;40000;540000;0.27999999999999997;1;22.106226921081543;3415608
20000;40000;540000;0.3;1;18.08456015586853;3368328
20000;40000;540000;0.32;1;21.14448094367981;3327424
20000;40000;540000;0.34;1;22.338541746139526;3290096
20000;40000;540000;0.36000000000000004;1;23.027822971343994;3253096
20000;40000;540000;0.38000000000000006;1;19.70947003364563;3219904
20000;40000;540000;0.4000000000000001;1;21.738893747329712;3191304
20000;40000;540000;0.4200000000000001;1;23.059931993484497;3164128
20000;40000;540000;0.4400000000000001;1;19.39201021194458;3139568
20000;40000;540000;0.46000000000000013;1;21.157939910888672;3125272
20000;40000;540000;0.48000000000000015;1;20.611396074295044;3109048
20000;40000;540000;0.5000000000000001;1;20.981976747512817;3100568
20000;40000;540000;0.5200000000000001;1;22.308791160583496;3095416
20000;40000;540000;0.5400000000000001;1;22.432633876800537;3095216
20000;40000;540000;0.5600000000000002;1;21.62167000770569;3099448
20000;40000;560000;0.02;1;18.86011815071106;5394928
20000;40000;540000;0.5800000000000002;1;24.51285696029663;3117000
20000;40000;560000;0.04;1;19.379735946655273;4924752
20000;40000;560000;0.06;1;20.937888145446777;4648864
20000;40000;560000;0.08;1;20.52706217765808;4449744
20000;40000;560000;0.1;1;19.989383935928345;4291040
20000;40000;560000;0.12000000000000001;1;20.77753210067749;4154896
20000;40000;560000;0.14;1;20.1836040019989;4046256
20000;40000;560000;0.16;1;20.139302253723145;3951088
20000;40000;560000;0.18;1;21.923414707183838;3865808
20000;40000;560000;0.19999999999999998;1;21.059530019760132;3782984
20000;40000;560000;0.21999999999999997;1;18.930073022842407;3718728
20000;40000;560000;0.23999999999999996;1;20.38726019859314;3653504
20000;40000;560000;0.25999999999999995;1;20.68010902404785;3595616
20000;40000;560000;0.27999999999999997;1;19.54609203338623;3539448
20000;40000;560000;0.3;1;20.015532732009888;3493168
20000;40000;560000;0.32;1;21.433053016662598;3451720
20000;40000;560000;0.34;1;21.134527921676636;3408728
20000;40000;560000;0.36000000000000004;1;18.97254705429077;3371984
20000;40000;560000;0.38000000000000006;1;22.014465808868408;3339664
20000;40000;560000;0.4000000000000001;1;21.10444974899292;3303456
20000;40000;560000;0.4200000000000001;1;19.768558740615845;3283952
20000;40000;560000;0.4400000000000001;1;21.47634506225586;3258744
20000;40000;560000;0.46000000000000013;1;21.130584239959717;3243784
20000;40000;560000;0.48000000000000015;1;20.16083598136902;3225640
20000;40000;560000;0.5000000000000001;1;20.596853971481323;3214352
20000;40000;560000;0.5200000000000001;1;21.779229879379272;3210208
20000;40000;560000;0.5400000000000001;1;21.092246055603027;3207544
20000;40000;560000;0.5600000000000002;1;22.694329977035522;3213304
20000;40000;580000;0.02;1;18.242030143737793;5589896
20000;40000;580000;0.04;1;17.324135780334473;5109432
20000;40000;580000;0.06;1;18.893896102905273;4820152
20000;40000;580000;0.08;1;20.201932191848755;4601192
20000;40000;580000;0.1;1;20.043966054916382;4443496
20000;40000;560000;0.5800000000000002;1;29.234827995300293;3223792
20000;40000;580000;0.12000000000000001;1;21.765785932540894;4302744
20000;40000;580000;0.14;1;23.266243934631348;4191280
20000;40000;580000;0.16;1;21.86421298980713;4092248
20000;40000;580000;0.18;1;22.971869945526123;4004528
20000;40000;580000;0.19999999999999998;1;24.684336185455322;3924184
20000;40000;580000;0.21999999999999997;1;22.48430323600769;3849152
20000;40000;580000;0.23999999999999996;1;22.179444074630737;3780312
20000;40000;580000;0.25999999999999995;1;23.093137979507446;3724480
20000;40000;580000;0.27999999999999997;1;22.01139998435974;3666952
20000;40000;580000;0.3;1;20.378825902938843;3619496
20000;40000;580000;0.32;1;21.932610750198364;3574016
20000;40000;580000;0.34;1;23.309537887573242;3529816
20000;40000;580000;0.36000000000000004;1;19.7390878200531;3494864
20000;40000;580000;0.38000000000000006;1;23.41181778907776;3456608
20000;40000;580000;0.4000000000000001;1;24.045140981674194;3428936
20000;40000;580000;0.4200000000000001;1;21.869232892990112;3399960
20000;40000;580000;0.4400000000000001;1;22.818207025527954;3379104
20000;40000;580000;0.46000000000000013;1;23.678194284439087;3355112
20000;40000;580000;0.48000000000000015;1;22.80468201637268;3342192
20000;40000;580000;0.5000000000000001;1;20.622576236724854;3331992
20000;40000;580000;0.5200000000000001;1;23.771257162094116;3326288
20000;40000;580000;0.5400000000000001;1;23.599969148635864;3322984
20000;40000;580000;0.5600000000000002;1;22.941405773162842;3329184
20000;40000;600000;0.02;1;18.07611918449402;5773832
20000;40000;580000;0.5800000000000002;1;26.590252161026;3341512
20000;40000;600000;0.04;1;19.565685987472534;5278744
20000;40000;600000;0.06;1;20.545389890670776;4977136
20000;40000;600000;0.08;1;19.42033100128174;4763816
20000;40000;600000;0.1;1;24.359641790390015;4596416
20000;40000;600000;0.12000000000000001;1;20.819299936294556;4455600
20000;40000;600000;0.14;1;27.67279624938965;4336280
20000;40000;600000;0.16;1;25.496888160705566;4231928
20000;40000;600000;0.18;1;19.27075719833374;4135472
20000;40000;600000;0.19999999999999998;1;21.60171413421631;4061480
20000;40000;600000;0.21999999999999997;1;25.673599004745483;3982976
20000;40000;600000;0.23999999999999996;1;27.748927116394043;3915944
20000;40000;600000;0.25999999999999995;1;25.06926679611206;3855608
20000;40000;600000;0.27999999999999997;1;27.640364170074463;3793576
20000;40000;600000;0.3;1;20.751858949661255;3743664
20000;40000;600000;0.32;1;24.401728868484497;3698696
20000;40000;600000;0.34;1;26.042972087860107;3655728
20000;40000;600000;0.36000000000000004;1;26.89138889312744;3612360
20000;40000;600000;0.38000000000000006;1;22.58754277229309;3577520
20000;40000;600000;0.4000000000000001;1;26.253196001052856;3543520
20000;40000;600000;0.4200000000000001;1;24.884472131729126;3516824
20000;40000;600000;0.4400000000000001;1;25.347418308258057;3490824
20000;40000;600000;0.46000000000000013;1;27.05943512916565;3473904
20000;40000;600000;0.48000000000000015;1;24.511885166168213;3454856
20000;40000;600000;0.5000000000000001;1;22.255147218704224;3445608
20000;40000;600000;0.5200000000000001;1;26.56781792640686;3438768
20000;40000;600000;0.5400000000000001;1;28.226184129714966;3437904
20000;40000;600000;0.5600000000000002;1;23.313855171203613;3444728
20000;40000;620000;0.02;1;19.90605092048645;5981376
20000;40000;620000;0.04;1;20.550297260284424;5453896
20000;40000;600000;0.5800000000000002;1;32.01644277572632;3456048
20000;40000;620000;0.06;1;21.135141134262085;5146968
20000;40000;620000;0.08;1;21.590463876724243;4923168
20000;40000;620000;0.1;1;23.431719064712524;4747912
20000;40000;620000;0.12000000000000001;1;20.801648139953613;4603720
20000;40000;620000;0.14;1;25.200546741485596;4480320
20000;40000;620000;0.16;1;25.50745177268982;4372448
20000;40000;620000;0.18;1;22.798402070999146;4279160
20000;40000;620000;0.19999999999999998;1;24.86826491355896;4190848
20000;40000;620000;0.21999999999999997;1;27.21548295021057;4115168
20000;40000;620000;0.23999999999999996;1;26.214473962783813;4044280
20000;40000;620000;0.25999999999999995;1;22.05329418182373;3980912
20000;40000;620000;0.27999999999999997;1;25.04642367362976;3917400
20000;40000;620000;0.3;1;24.042253971099854;3867840
20000;40000;620000;0.32;1;21.719838857650757;3816808
20000;40000;620000;0.34;1;24.71838688850403;3777560
20000;40000;620000;0.36000000000000004;1;22.91823697090149;3732472
20000;40000;620000;0.38000000000000006;1;21.80801796913147;3698640
20000;40000;620000;0.4000000000000001;1;23.945473194122314;3660936
20000;40000;620000;0.4200000000000001;1;24.86718988418579;3631840
20000;40000;620000;0.4400000000000001;1;22.51781988143921;3607224
20000;40000;620000;0.46000000000000013;1;24.95808982849121;3589456
20000;40000;620000;0.48000000000000015;1;24.333371877670288;3570392
20000;40000;620000;0.5000000000000001;1;23.41447877883911;3561264
20000;40000;620000;0.5200000000000001;1;25.334112882614136;3554640
20000;40000;620000;0.5400000000000001;1;25.983265161514282;3551072
20000;40000;620000;0.5600000000000002;1;24.712650060653687;3559992
20000;40000;640000;0.02;1;21.978742122650146;6165552
20000;40000;640000;0.04;1;19.582874298095703;5629896
20000;40000;620000;0.5800000000000002;1;26.576985120773315;3572336
20000;40000;640000;0.06;1;22.475167989730835;5316128
20000;40000;640000;0.08;1;23.83340311050415;5081336
20000;40000;640000;0.1;1;20.759671688079834;4901584
20000;40000;640000;0.12000000000000001;1;26.678699016571045;4752120
20000;40000;640000;0.14;1;26.135891914367676;4624336
20000;40000;640000;0.16;1;21.444621086120605;4516328
20000;40000;640000;0.18;1;26.811506032943726;4417624
20000;40000;640000;0.19999999999999998;1;28.724596977233887;4329840
20000;40000;640000;0.21999999999999997;1;25.688961029052734;4247520
20000;40000;640000;0.23999999999999996;1;29.03623604774475;4173864
20000;40000;640000;0.25999999999999995;1;29.045165061950684;4108648
20000;40000;640000;0.27999999999999997;1;26.54031205177307;4049232
20000;40000;640000;0.3;1;29.864835023880005;3995768
20000;40000;640000;0.32;1;29.59568738937378;3941192
20000;40000;640000;0.34;1;25.399991750717163;3897064
20000;40000;640000;0.36000000000000004;1;28.362245082855225;3851472
20000;40000;640000;0.38000000000000006;1;30.62385892868042;3817640
20000;40000;640000;0.4000000000000001;1;22.39689612388611;3783960
20000;40000;640000;0.4200000000000001;1;31.067830801010132;3752944
20000;40000;640000;0.4400000000000001;1;30.319700956344604;3727320
20000;40000;640000;0.46000000000000013;1;25.78638792037964;3708512
20000;40000;640000;0.48000000000000015;1;32.56277394294739;3686680
20000;40000;640000;0.5000000000000001;1;33.452447175979614;3673832
20000;40000;640000;0.5200000000000001;1;31.622425079345703;3669848
20000;40000;640000;0.5400000000000001;1;32.34206414222717;3667368
20000;40000;660000;0.02;1;21.332074880599976;6360312
20000;40000;640000;0.5600000000000002;1;33.453986167907715;3668280
20000;40000;660000;0.04;1;23.517173051834106;5809608
20000;40000;660000;0.06;1;24.23432183265686;5476432
