cascade1_bitstrings;cascade2_bitstrings;r1;s1;r2;s2;duration;total_tries;identical
0001010000011011010110001011101101100000100000000000001000001110011001011000111000000000000000000000000000000000,1101011111111001010110010010100001000010111100100000000000000000,0101101100100010111011000000000000000000,0100111010100011100101000000000000000000,101000101010100001101100,00001010,10101000,00000110,00000001;1011011000010010010000100110100111000010100100010000001000101100001010011001100100000000000000000000000000000000,100010101100010110001011111101001000001100000000,0100010010011110000000000000000000000000,100111010001100101001001,100001110000000000000000,0101011100010100,0000010000000000,00000100,00000010;36;21;36;21;0.005002260208129883;2;1
0001000001001010111001010100011000001100110010000101100000101000010101101010100000110010001100111000110001000000,0101000011000011001000110001110001011110101001011011111101000110,0110110010100010110001101011100100110101,1101100010001000110011001010101111000111,001000100100011000000000,10100001,01010100,10001000,00000000;0000101100000000110010000111001001100100000001110010101101000101010000110000000001000110000111000000000001100001,010101100001000110010111110111100100100011111001,0101000000011101111000011100111001000101,011011000000101111000001,101011100011100001110010,1000101100000000,1101000010000011,00000000,00000000;49;90;49;90;0.005079030990600586;2;1
